"weather_date","Rainfall.amount..millimetres.","Period.over.which.rainfall.was.measured..days.","Quality","rainfall_clean","cities","min_temp","max_temp"
2014-09-05,0,NA,"Y",0,"Cairns",14.7,26.7
2014-09-06,0,NA,"Y",0,"Cairns",15.2,28.2
2014-09-07,0,NA,"Y",0,"Cairns",18.3,28.5
2014-09-08,0,NA,"Y",0,"Cairns",17,27.1
2014-09-09,0,NA,"Y",0,"Cairns",18.9,28.9
2014-09-10,0,NA,"Y",0,"Cairns",16.9,28
2014-09-11,0,NA,"Y",0,"Cairns",16,27.6
2014-09-12,0,NA,"Y",0,"Cairns",16.1,28.5
2014-09-13,0,NA,"Y",0,"Cairns",18,29
2014-09-14,0,NA,"Y",0,"Cairns",19,29
2014-09-15,0,NA,"Y",0,"Cairns",17.5,29
2014-09-16,0,NA,"Y",0,"Cairns",18.5,29.7
2014-09-17,0,NA,"Y",0,"Cairns",16.1,31.4
2014-09-18,0,NA,"Y",0,"Cairns",12.2,28.3
2014-09-19,0,NA,"Y",0,"Cairns",13.1,30.7
2014-09-20,0,NA,"Y",0,"Cairns",17.6,30.8
2014-09-21,0,NA,"Y",0,"Cairns",17.5,29.3
2014-09-22,0,1,"Y",0,"Cairns",21.2,29.5
2014-09-23,0,NA,"Y",0,"Cairns",22,29.6
2014-09-24,0,1,"Y",0,"Cairns",22,30.3
2014-09-25,0,NA,"Y",0,"Cairns",19.2,28.9
2014-09-26,0,NA,"Y",0,"Cairns",18.6,29.1
2014-09-27,0,NA,"Y",0,"Cairns",19,29.7
2014-09-28,0.2,1,"Y",0.2,"Cairns",20.4,30.2
2014-09-29,0.2,1,"Y",0.2,"Cairns",18.5,29.5
2014-09-30,1.4,1,"Y",1.4,"Cairns",19.7,29.4
2014-10-01,0,1,"Y",0,"Cairns",18.6,29.2
2014-10-02,0,NA,"Y",0,"Cairns",17.9,29.4
2014-10-03,0,NA,"Y",0,"Cairns",19.6,29.6
2014-10-04,0,NA,"Y",0,"Cairns",21.2,29.9
2014-10-05,0,NA,"Y",0,"Cairns",19.8,30.5
2014-10-06,0,NA,"Y",0,"Cairns",19.8,30.1
2014-10-07,0,NA,"Y",0,"Cairns",17.9,31.1
2014-10-08,0,NA,"Y",0,"Cairns",17.9,31.7
2014-10-09,0,NA,"Y",0,"Cairns",18.1,30.7
2014-10-10,0,NA,"Y",0,"Cairns",20.2,30.6
2014-10-11,0,NA,"Y",0,"Cairns",20.8,29.4
2014-10-12,0,NA,"Y",0,"Cairns",19,30.2
2014-10-13,0,1,"Y",0,"Cairns",19.7,29.3
2014-10-14,2.2,1,"Y",2.2,"Cairns",20.9,29.9
2014-10-15,0,1,"Y",0,"Cairns",19,32.5
2014-10-16,0,NA,"Y",0,"Cairns",18.3,30.9
2014-10-17,0,NA,"Y",0,"Cairns",19.4,31.5
2014-10-18,0,NA,"Y",0,"Cairns",19.3,32.1
2014-10-19,0.2,1,"Y",0.2,"Cairns",21.7,29.8
2014-10-20,1.8,1,"Y",1.8,"Cairns",21.3,28.9
2014-10-21,4.4,1,"Y",4.4,"Cairns",19.7,30.3
2014-10-22,0.4,1,"Y",0.4,"Cairns",20.1,30.3
2014-10-23,0.2,1,"Y",0.2,"Cairns",20.5,30.5
2014-10-24,4.6,1,"Y",4.6,"Cairns",20.4,29.5
2014-10-25,0,NA,"Y",0,"Cairns",20.5,30.2
2014-10-26,0,NA,"Y",0,"Cairns",20.1,29.9
2014-10-27,0,NA,"Y",0,"Cairns",18.4,29.3
2014-10-28,0,NA,"Y",0,"Cairns",19.4,29.3
2014-10-29,0,NA,"Y",0,"Cairns",17.7,29.9
2014-10-30,0,NA,"Y",0,"Cairns",19.1,31.1
2014-10-31,0,NA,"Y",0,"Cairns",21.6,30.9
2014-11-01,0,NA,"Y",0,"Cairns",20.9,30.5
2014-11-02,0,NA,"Y",0,"Cairns",21.2,31.6
2014-11-03,0,NA,"Y",0,"Cairns",22.8,32
2014-11-04,0.2,1,"Y",0.2,"Cairns",23.8,31.8
2014-11-05,0.4,1,"Y",0.4,"Cairns",23,30.4
2014-11-06,0.2,1,"Y",0.2,"Cairns",21.6,31.9
2014-11-07,0.2,1,"Y",0.2,"Cairns",20.8,33.6
2014-11-08,0,NA,"Y",0,"Cairns",16.9,32.2
2014-11-09,0,NA,"Y",0,"Cairns",22,32.1
2014-11-10,0.6,1,"Y",0.6,"Cairns",21.2,31.7
2014-11-11,0,NA,"Y",0,"Cairns",22.7,31.8
2014-11-12,0,NA,"Y",0,"Cairns",20.6,31.3
2014-11-13,0,NA,"Y",0,"Cairns",20.9,31.8
2014-11-14,0,NA,"Y",0,"Cairns",22.8,32.5
2014-11-15,1.8,1,"Y",1.8,"Cairns",21.8,30.5
2014-11-16,0,NA,"Y",0,"Cairns",18.9,30.8
2014-11-17,0,NA,"Y",0,"Cairns",18.8,31.3
2014-11-18,0,NA,"Y",0,"Cairns",21.2,32.3
2014-11-19,0.2,1,"Y",0.2,"Cairns",24.3,31.9
2014-11-20,0,NA,"Y",0,"Cairns",24.4,31.7
2014-11-21,0,NA,"Y",0,"Cairns",24,32.4
2014-11-22,0,NA,"Y",0,"Cairns",21.9,32.1
2014-11-23,0,NA,"Y",0,"Cairns",23.1,33.3
2014-11-24,0,NA,"Y",0,"Cairns",24.9,33.3
2014-11-25,1.8,1,"Y",1.8,"Cairns",23.4,33.5
2014-11-26,0,1,"Y",0,"Cairns",23.6,32.7
2014-11-27,5.4,1,"Y",5.4,"Cairns",23.4,32.2
2014-11-28,NA,NA,"",3.5,"Cairns",22.8,33.2
2014-11-29,7,2,"Y",3.5,"Cairns",21.9,29.5
2014-11-30,1.4,1,"Y",1.4,"Cairns",23.7,32.1
2014-12-01,0,1,"Y",0,"Cairns",23.6,33.2
2014-12-02,0,NA,"Y",0,"Cairns",23.3,32.2
2014-12-03,0,NA,"Y",0,"Cairns",23.7,33.4
2014-12-04,NA,NA,"",0.3,"Cairns",23.3,32.4
2014-12-05,0.6,2,"Y",0.3,"Cairns",21,31.9
2014-12-06,0,NA,"Y",0,"Cairns",24.7,32.1
2014-12-07,74.2,1,"Y",74.2,"Cairns",22.5,31.3
2014-12-08,0,1,"Y",0,"Cairns",24.2,31.8
2014-12-09,0,1,"Y",0,"Cairns",25.6,32.2
2014-12-10,0,NA,"Y",0,"Cairns",25.2,32.7
2014-12-11,0,NA,"Y",0,"Cairns",25.6,32.1
2014-12-12,0.6,1,"Y",0.6,"Cairns",26,32.9
2014-12-13,1.6,1,"Y",1.6,"Cairns",25.9,34.8
2014-12-14,0,NA,"Y",0,"Cairns",24.2,33.5
2014-12-15,0,NA,"Y",0,"Cairns",24.8,31.9
2014-12-16,0.8,1,"Y",0.8,"Cairns",24.9,32
2014-12-17,0,NA,"Y",0,"Cairns",23.8,31.9
2014-12-18,0,NA,"Y",0,"Cairns",22.1,31.7
2014-12-19,0,NA,"Y",0,"Cairns",22.4,31.5
2014-12-20,0,1,"Y",0,"Cairns",25.8,32.9
2014-12-21,0,NA,"Y",0,"Cairns",24.9,33.5
2014-12-22,3.6,1,"Y",3.6,"Cairns",23.3,32.5
2014-12-23,0.8,1,"Y",0.8,"Cairns",23.9,33.8
2014-12-24,0.6,1,"Y",0.6,"Cairns",23.9,33
2014-12-25,0,1,"Y",0,"Cairns",25,33.4
2014-12-26,0,NA,"Y",0,"Cairns",23.9,31.1
2014-12-27,3.2,1,"Y",3.2,"Cairns",24.4,33
2014-12-28,0.2,1,"Y",0.2,"Cairns",24.5,33.5
2014-12-29,0,NA,"Y",0,"Cairns",23.9,32.5
2014-12-30,0,1,"Y",0,"Cairns",25.4,32.7
2014-12-31,0,NA,"Y",0,"Cairns",25.6,33.4
2015-01-01,0,NA,"Y",0,"Cairns",25.3,33.7
2015-01-02,0.2,1,"Y",0.2,"Cairns",25.8,33.7
2015-01-03,1,1,"Y",1,"Cairns",25.4,33.6
2015-01-04,89,1,"Y",89,"Cairns",23.3,29.4
2015-01-05,17.4,1,"Y",17.4,"Cairns",23.6,31.4
2015-01-06,1.8,1,"Y",1.8,"Cairns",23.8,31.8
2015-01-07,8.6,1,"Y",8.6,"Cairns",22.6,27.4
2015-01-08,41.8,1,"Y",41.8,"Cairns",23,30.7
2015-01-09,1.4,1,"Y",1.4,"Cairns",24.4,32.1
2015-01-10,0.2,1,"Y",0.2,"Cairns",25.5,33.3
2015-01-11,0,NA,"Y",0,"Cairns",25.8,33.1
2015-01-12,0.4,1,"Y",0.4,"Cairns",25.5,32.3
2015-01-13,14.2,1,"Y",14.2,"Cairns",23.3,31.7
2015-01-14,0.6,1,"Y",0.6,"Cairns",24,31.2
2015-01-15,5.4,1,"Y",5.4,"Cairns",26.4,32.6
2015-01-16,0.2,1,"Y",0.2,"Cairns",25.9,33.5
2015-01-17,0.2,1,"Y",0.2,"Cairns",25,33.7
2015-01-18,0,NA,"Y",0,"Cairns",26.2,34.2
2015-01-19,8.8,1,"Y",8.8,"Cairns",24.6,33.6
2015-01-20,4.6,1,"Y",4.6,"Cairns",25.6,32
2015-01-21,5,1,"Y",5,"Cairns",24.1,35.5
2015-01-22,0,1,"Y",0,"Cairns",26.1,32.1
2015-01-23,0,NA,"Y",0,"Cairns",25.1,32.1
2015-01-24,0.4,1,"Y",0.4,"Cairns",25.4,32.8
2015-01-25,4.6,1,"Y",4.6,"Cairns",24.5,33.2
2015-01-26,2.8,1,"Y",2.8,"Cairns",24.6,34.7
2015-01-27,2.2,1,"Y",2.2,"Cairns",23.7,34.8
2015-01-28,0,NA,"Y",0,"Cairns",24.5,36.1
2015-01-29,0,NA,"Y",0,"Cairns",23.8,36.3
2015-01-30,0,NA,"Y",0,"Cairns",24.6,34.4
2015-01-31,0,NA,"Y",0,"Cairns",24.7,32.2
2015-02-01,12.6,1,"Y",12.6,"Cairns",24.3,33.1
2015-02-02,1,1,"Y",1,"Cairns",23.5,34.7
2015-02-03,0.2,1,"Y",0.2,"Cairns",24,35.4
2015-02-04,0,NA,"Y",0,"Cairns",19.9,33.8
2015-02-05,0,NA,"Y",0,"Cairns",24.4,33.9
2015-02-06,0,NA,"Y",0,"Cairns",24.9,32
2015-02-07,58.2,1,"Y",58.2,"Cairns",24.2,27.2
2015-02-08,247.2,1,"Y",247.2,"Cairns",23.8,31
2015-02-09,85.4,1,"Y",85.4,"Cairns",24.3,27
2015-02-10,17.2,1,"Y",17.2,"Cairns",23.9,31
2015-02-11,12,1,"Y",12,"Cairns",23,29.8
2015-02-12,6.8,1,"Y",6.8,"Cairns",23.8,30.8
2015-02-13,23.2,1,"Y",23.2,"Cairns",23.1,26.1
2015-02-14,105.2,1,"Y",105.2,"Cairns",23.2,28.4
2015-02-15,18.2,1,"Y",18.2,"Cairns",24.4,29.6
2015-02-16,5.8,1,"Y",5.8,"Cairns",23.8,30.5
2015-02-17,0.4,1,"Y",0.4,"Cairns",24.4,30.9
2015-02-18,1.8,1,"Y",1.8,"Cairns",23.2,30.8
2015-02-19,0,1,"Y",0,"Cairns",21.8,31
2015-02-20,0,NA,"Y",0,"Cairns",22.6,31.6
2015-02-21,0,NA,"Y",0,"Cairns",24.5,33.3
2015-02-22,0,NA,"Y",0,"Cairns",25.8,36.5
2015-02-23,0,NA,"Y",0,"Cairns",26,34.3
2015-02-24,0,NA,"Y",0,"Cairns",25.8,32.6
2015-02-25,0.2,1,"Y",0.2,"Cairns",24.9,32
2015-02-26,0.8,1,"Y",0.8,"Cairns",24.2,32.5
2015-02-27,0,NA,"Y",0,"Cairns",22.6,31.7
2015-02-28,0,NA,"Y",0,"Cairns",23.6,31.3
2015-03-01,0,NA,"Y",0,"Cairns",23.5,31.7
2015-03-02,0,NA,"Y",0,"Cairns",23.8,31.8
2015-03-03,1.2,1,"Y",1.2,"Cairns",24,33.9
2015-03-04,0.2,1,"Y",0.2,"Cairns",24.2,30.9
2015-03-05,11.6,1,"Y",11.6,"Cairns",23.8,33.7
2015-03-06,0,NA,"Y",0,"Cairns",23.9,32.1
2015-03-07,0,NA,"Y",0,"Cairns",24.5,32.8
2015-03-08,0,NA,"Y",0,"Cairns",26.2,33.5
2015-03-09,0,NA,"Y",0,"Cairns",24.7,34.6
2015-03-10,0,NA,"Y",0,"Cairns",26,33.1
2015-03-11,38,1,"Y",38,"Cairns",24.6,27.7
2015-03-12,77.6,1,"Y",77.6,"Cairns",24.4,27.6
2015-03-13,74.8,1,"Y",74.8,"Cairns",24,29.1
2015-03-14,12,1,"Y",12,"Cairns",23.9,28.9
2015-03-15,14.2,1,"Y",14.2,"Cairns",24.1,32
2015-03-16,0,1,"Y",0,"Cairns",20.1,33.4
2015-03-17,0,NA,"Y",0,"Cairns",22.8,32.3
2015-03-18,0,NA,"Y",0,"Cairns",24,32.7
2015-03-19,0,NA,"Y",0,"Cairns",25.3,30.3
2015-03-20,3.4,1,"Y",3.4,"Cairns",25.1,32.3
2015-03-21,0,NA,"Y",0,"Cairns",24.2,31.9
2015-03-22,0,1,"Y",0,"Cairns",24.3,32.1
2015-03-23,0,NA,"Y",0,"Cairns",23.6,31.6
2015-03-24,0.6,1,"Y",0.6,"Cairns",23.2,30.5
2015-03-25,0,NA,"Y",0,"Cairns",22.3,31.1
2015-03-26,0,NA,"Y",0,"Cairns",23.4,32.7
2015-03-27,0,NA,"Y",0,"Cairns",23,31.8
2015-03-28,1.6,1,"Y",1.6,"Cairns",23.3,32.4
2015-03-29,0,NA,"Y",0,"Cairns",24.7,32.2
2015-03-30,0,NA,"Y",0,"Cairns",24.1,32.1
2015-03-31,6,1,"Y",6,"Cairns",24.4,31.1
2015-04-01,0.2,1,"Y",0.2,"Cairns",23.3,32.3
2015-04-02,0,NA,"Y",0,"Cairns",23.2,32.2
2015-04-03,0,NA,"Y",0,"Cairns",22.7,32.3
2015-04-04,0,NA,"Y",0,"Cairns",21.6,31.4
2015-04-05,0,NA,"Y",0,"Cairns",23.8,31.2
2015-04-06,0,NA,"Y",0,"Cairns",23.4,31
2015-04-07,0,NA,"Y",0,"Cairns",24.1,31.6
2015-04-08,0,NA,"Y",0,"Cairns",23.7,32.2
2015-04-09,2.6,1,"Y",2.6,"Cairns",23.5,31.4
2015-04-10,27.2,1,"Y",27.2,"Cairns",23.3,28.7
2015-04-11,6.2,1,"Y",6.2,"Cairns",22.7,31.5
2015-04-12,0,NA,"Y",0,"Cairns",23.7,31
2015-04-13,0,NA,"Y",0,"Cairns",22.5,30.1
2015-04-14,6,1,"Y",6,"Cairns",21.8,30.6
2015-04-15,11.8,1,"Y",11.8,"Cairns",22.5,30.2
2015-04-16,1.4,1,"Y",1.4,"Cairns",22.8,30.6
2015-04-17,3.8,1,"Y",3.8,"Cairns",23,29.3
2015-04-18,4.4,1,"Y",4.4,"Cairns",23.3,28.1
2015-04-19,18,1,"Y",18,"Cairns",23.7,30.8
2015-04-20,0,1,"Y",0,"Cairns",24.3,30.9
2015-04-21,1.6,1,"Y",1.6,"Cairns",23.1,29.5
2015-04-22,0,NA,"Y",0,"Cairns",22.1,29.1
2015-04-23,0,NA,"Y",0,"Cairns",18.4,28.8
2015-04-24,0,NA,"Y",0,"Cairns",19.3,28.4
2015-04-25,0,NA,"Y",0,"Cairns",19.3,29
2015-04-26,0,NA,"Y",0,"Cairns",18.5,30.2
2015-04-27,0,NA,"Y",0,"Cairns",16.2,29.5
2015-04-28,0,NA,"Y",0,"Cairns",17.8,28.9
2015-04-29,0,NA,"Y",0,"Cairns",19.6,29.6
2015-04-30,0,NA,"Y",0,"Cairns",20,30
2015-05-01,0,NA,"Y",0,"Cairns",18.8,29.8
2015-05-02,0,NA,"Y",0,"Cairns",18.9,29
2015-05-03,0,NA,"Y",0,"Cairns",20.3,30
2015-05-04,0,NA,"Y",0,"Cairns",22,29.9
2015-05-05,0,NA,"Y",0,"Cairns",21,30.3
2015-05-06,0,NA,"Y",0,"Cairns",18.4,31.2
2015-05-07,0,NA,"Y",0,"Cairns",17.9,30.6
2015-05-08,0,1,"Y",0,"Cairns",19.9,29.5
2015-05-09,0,NA,"Y",0,"Cairns",18.1,28.7
2015-05-10,0,NA,"Y",0,"Cairns",16.2,30.1
2015-05-11,0,NA,"Y",0,"Cairns",19.3,29.9
2015-05-12,0,NA,"Y",0,"Cairns",18.4,28.8
2015-05-13,0,NA,"Y",0,"Cairns",16.6,29.4
2015-05-14,0,NA,"Y",0,"Cairns",17.3,28.1
2015-05-15,0,1,"Y",0,"Cairns",19.9,26
2015-05-16,0.6,1,"Y",0.6,"Cairns",20.7,25.6
2015-05-17,12.4,1,"Y",12.4,"Cairns",21.2,28.6
2015-05-18,0.4,1,"Y",0.4,"Cairns",21.8,27.8
2015-05-19,0.4,1,"Y",0.4,"Cairns",22,28.1
2015-05-20,0,NA,"Y",0,"Cairns",20.4,29.9
2015-05-21,0,NA,"Y",0,"Cairns",19.8,30.3
2015-05-22,0,NA,"Y",0,"Cairns",20.2,30.7
2015-05-23,0,NA,"Y",0,"Cairns",21.3,26.8
2015-05-24,0,NA,"Y",0,"Cairns",16.9,28.1
2015-05-25,1.4,1,"Y",1.4,"Cairns",21.8,25.3
2015-05-26,4,1,"Y",4,"Cairns",20.6,27.7
2015-05-27,2,1,"Y",2,"Cairns",21.1,28.6
2015-05-28,0,NA,"Y",0,"Cairns",22.3,29.1
2015-05-29,0.4,1,"Y",0.4,"Cairns",21.9,29
2015-05-30,1.8,1,"Y",1.8,"Cairns",22,26.5
2015-05-31,4,1,"Y",4,"Cairns",22.4,27.9
2015-06-01,0,NA,"Y",0,"Cairns",22.3,27
2015-06-02,1.4,1,"Y",1.4,"Cairns",21.7,29.1
2015-06-03,2.6,1,"Y",2.6,"Cairns",21.7,28.4
2015-06-04,0,1,"Y",0,"Cairns",22.8,28.4
2015-06-05,0,NA,"Y",0,"Cairns",21.9,28.2
2015-06-06,0,NA,"Y",0,"Cairns",14.6,27.3
2015-06-07,0,NA,"Y",0,"Cairns",20,26.2
2015-06-08,1.2,1,"Y",1.2,"Cairns",20.4,27.4
2015-06-09,3,1,"Y",3,"Cairns",20.1,28.1
2015-06-10,5.4,1,"Y",5.4,"Cairns",20.4,26.3
2015-06-11,13.8,1,"Y",13.8,"Cairns",20.7,25.1
2015-06-12,28.2,1,"Y",28.2,"Cairns",20.4,26.1
2015-06-13,18,1,"Y",18,"Cairns",20.5,26.6
2015-06-14,2.2,1,"Y",2.2,"Cairns",20.9,26.1
2015-06-15,6.8,1,"Y",6.8,"Cairns",21.4,27
2015-06-16,1.8,1,"Y",1.8,"Cairns",22,27.3
2015-06-17,0.2,1,"Y",0.2,"Cairns",21.6,28.2
2015-06-18,0,NA,"Y",0,"Cairns",18.6,28.4
2015-06-19,0,NA,"Y",0,"Cairns",19.8,28.5
2015-06-20,0,NA,"Y",0,"Cairns",22.2,27.5
2015-06-21,14.4,1,"Y",14.4,"Cairns",20.7,23.8
2015-06-22,0,NA,"Y",0,"Cairns",19.5,26.6
2015-06-23,22,1,"Y",22,"Cairns",19.6,25.9
2015-06-24,11.2,1,"Y",11.2,"Cairns",19.3,25.5
2015-06-25,2.2,1,"Y",2.2,"Cairns",16.7,27.3
2015-06-26,0,NA,"Y",0,"Cairns",15.8,24.8
2015-06-27,1.8,1,"Y",1.8,"Cairns",19,25.6
2015-06-28,1,1,"Y",1,"Cairns",19.3,26.7
2015-06-29,11.2,1,"Y",11.2,"Cairns",19.5,26.2
2015-06-30,29.2,1,"Y",29.2,"Cairns",20.5,25.5
2015-07-01,0.8,1,"Y",0.8,"Cairns",20.2,26.6
2015-07-02,0,NA,"Y",0,"Cairns",18.1,26.6
2015-07-03,0,NA,"Y",0,"Cairns",16.2,26.1
2015-07-04,0,NA,"Y",0,"Cairns",16.3,25.1
2015-07-05,0,NA,"Y",0,"Cairns",17.7,26.1
2015-07-06,1,1,"Y",1,"Cairns",19,26.5
2015-07-07,0.6,1,"Y",0.6,"Cairns",16.2,26.6
2015-07-08,0,NA,"Y",0,"Cairns",15.8,26.7
2015-07-09,0,NA,"Y",0,"Cairns",20.3,26
2015-07-10,2.4,1,"Y",2.4,"Cairns",19.3,23.7
2015-07-11,0.4,1,"Y",0.4,"Cairns",19.1,27.1
2015-07-12,0,NA,"Y",0,"Cairns",16.9,26.6
2015-07-13,0,1,"Y",0,"Cairns",14.1,23
2015-07-14,0,NA,"Y",0,"Cairns",11.2,22.5
2015-07-15,0,NA,"Y",0,"Cairns",9.9,24.5
2015-07-16,0,NA,"Y",0,"Cairns",11.6,24.9
2015-07-17,0,NA,"Y",0,"Cairns",14.6,23.7
2015-07-18,0,NA,"Y",0,"Cairns",10.7,23.4
2015-07-19,0,NA,"Y",0,"Cairns",14.4,24.7
2015-07-20,0,NA,"Y",0,"Cairns",18.3,24.7
2015-07-21,0.2,1,"Y",0.2,"Cairns",18.2,25.8
2015-07-22,1.2,1,"Y",1.2,"Cairns",20,26.9
2015-07-23,1.8,1,"Y",1.8,"Cairns",21.2,27
2015-07-24,3.4,1,"Y",3.4,"Cairns",21.4,28.5
2015-07-25,0,NA,"Y",0,"Cairns",18.7,28.2
2015-07-26,0,NA,"Y",0,"Cairns",20.9,28.5
2015-07-27,0,NA,"Y",0,"Cairns",19.9,28.5
2015-07-28,0.6,1,"Y",0.6,"Cairns",20.3,27.4
2015-07-29,5.4,1,"Y",5.4,"Cairns",20,26
2015-07-30,3.8,1,"Y",3.8,"Cairns",19.9,26.3
2015-07-31,3.4,1,"Y",3.4,"Cairns",18.5,26.1
2015-08-01,5.2,1,"Y",5.2,"Cairns",19.3,26.7
2015-08-02,0,1,"Y",0,"Cairns",20.1,27.4
2015-08-03,0,NA,"Y",0,"Cairns",17.3,27.2
2015-08-04,0,NA,"Y",0,"Cairns",13.7,27.6
2015-08-05,0,NA,"Y",0,"Cairns",15.8,26.3
2015-08-06,0,NA,"Y",0,"Cairns",15.3,25.2
2015-08-07,0,NA,"Y",0,"Cairns",9.6,25.2
2015-08-08,0,NA,"Y",0,"Cairns",12.5,25.2
2015-08-09,0,NA,"Y",0,"Cairns",11.2,26.1
2015-08-10,0,NA,"Y",0,"Cairns",13,26.4
2015-08-11,0,NA,"Y",0,"Cairns",13.6,26.1
2015-08-12,0,1,"Y",0,"Cairns",14.4,26.2
2015-08-13,0,NA,"Y",0,"Cairns",16,26.9
2015-08-14,0,NA,"Y",0,"Cairns",17.1913580246914,26.2
2015-08-15,0,NA,"Y",0,"Cairns",14.4,26.5
2015-08-16,0.8,1,"Y",0.8,"Cairns",18.5,26.2
2015-08-17,0,1,"Y",0,"Cairns",16.5,27.1
2015-08-18,0,NA,"Y",0,"Cairns",15.6,26.6
2015-08-19,0,NA,"Y",0,"Cairns",14.9,27.8
2015-08-20,0,NA,"Y",0,"Cairns",16.4,27.5
2015-08-21,0,NA,"Y",0,"Cairns",16.3,27.1
2015-08-22,0,NA,"Y",0,"Cairns",17.5,28.9
2015-08-23,2.2,1,"Y",2.2,"Cairns",21.2,26.6
2015-08-24,8.6,1,"Y",8.6,"Cairns",21.3,29
2015-08-25,0.2,1,"Y",0.2,"Cairns",21.8,28.7
2015-08-26,0,NA,"Y",0,"Cairns",19,28.1
2015-08-27,0,NA,"Y",0,"Cairns",18.9,28.9
2015-08-28,0,NA,"Y",0,"Cairns",19.7,28.5
2015-08-29,0,NA,"Y",0,"Cairns",18.7,28.8
2015-08-30,0,NA,"Y",0,"Cairns",16.8,28.7
2015-08-31,0,NA,"Y",0,"Cairns",19.4,27.9
2015-09-01,0,NA,"Y",0,"Cairns",20.4,28.1
2015-09-02,0,NA,"Y",0,"Cairns",19.9,27.9
2015-09-03,0,NA,"Y",0,"Cairns",18.3,28
2015-09-04,0,NA,"Y",0,"Cairns",16.7,29.7
2015-09-05,0,NA,"Y",0,"Cairns",14,28.5
2015-09-06,0,NA,"Y",0,"Cairns",17.2,27.3
2015-09-07,0.4,1,"Y",0.4,"Cairns",19.5,29.9
2015-09-08,0,NA,"Y",0,"Cairns",18.9,29.4
2015-09-09,0,NA,"Y",0,"Cairns",17.4,29.6
2015-09-10,0,NA,"Y",0,"Cairns",20.6,27
2015-09-11,0.4,1,"Y",0.4,"Cairns",20,28.3
2015-09-12,0.6,1,"Y",0.6,"Cairns",19.7,28.5
2015-09-13,0,NA,"Y",0,"Cairns",19.2,29.1
2015-09-14,8.2,1,"Y",8.2,"Cairns",20,28.2
2015-09-15,0,1,"Y",0,"Cairns",19.8,29.1
2015-09-16,3.4,1,"Y",3.4,"Cairns",18.8,28.3
2015-09-17,0,1,"Y",0,"Cairns",17.8,28.6
2015-09-18,0,NA,"Y",0,"Cairns",16.2,29.2
2015-09-19,0,NA,"Y",0,"Cairns",14.2,28.9
2015-09-20,0,NA,"Y",0,"Cairns",19.7,28.8
2015-09-21,0,NA,"Y",0,"Cairns",18.4,29.7
2015-09-22,0,NA,"Y",0,"Cairns",21.1,30.6
2015-09-23,0,NA,"Y",0,"Cairns",14.3,29.9
2015-09-24,0,NA,"Y",0,"Cairns",15.6,29.2
2015-09-25,0,NA,"Y",0,"Cairns",21.6,29
2015-09-26,0,NA,"Y",0,"Cairns",21.3,28.3
2015-09-27,0,NA,"Y",0,"Cairns",20.5,28.6
2015-09-28,0,NA,"Y",0,"Cairns",18.5,28.8
2015-09-29,0,NA,"Y",0,"Cairns",20.2,29
2015-09-30,0,NA,"Y",0,"Cairns",17.8,29.1
2015-10-01,0,NA,"Y",0,"Cairns",18,30.4
2015-10-02,0,NA,"Y",0,"Cairns",20.3,29.3
2015-10-03,1,1,"Y",1,"Cairns",20.6,28.4
2015-10-04,7.2,1,"Y",7.2,"Cairns",19.8,28.7
2015-10-05,1.8,1,"Y",1.8,"Cairns",20.4,29.1
2015-10-06,0.2,1,"Y",0.2,"Cairns",20.4,29.4
2015-10-07,7,1,"Y",7,"Cairns",20.4,27.7
2015-10-08,0,1,"Y",0,"Cairns",21.2,29.3
2015-10-09,4.8,1,"Y",4.8,"Cairns",20.1,27.5
2015-10-10,6.2,1,"Y",6.2,"Cairns",19.3,28.2
2015-10-11,0.8,1,"Y",0.8,"Cairns",20.9,29.5
2015-10-12,8.2,1,"Y",8.2,"Cairns",20.7,26.7
2015-10-13,2.2,1,"Y",2.2,"Cairns",18.3,28.4
2015-10-14,0,NA,"Y",0,"Cairns",16.3,28.9
2015-10-15,0,NA,"Y",0,"Cairns",18.6,29.5
2015-10-16,3.8,1,"Y",3.8,"Cairns",20.3,27.7
2015-10-17,1.2,1,"Y",1.2,"Cairns",20.1,29.2
2015-10-18,3.6,1,"Y",3.6,"Cairns",19.3,27.6
2015-10-19,3.8,1,"Y",3.8,"Cairns",18,28.4
2015-10-20,7,1,"Y",7,"Cairns",20.4,26.9
2015-10-21,5.2,1,"Y",5.2,"Cairns",19.4,28.5
2015-10-22,0,1,"Y",0,"Cairns",18.4,27.9
2015-10-23,0,NA,"Y",0,"Cairns",17.5,28.2
2015-10-24,0,NA,"Y",0,"Cairns",19.7,29.8
2015-10-25,0,NA,"Y",0,"Cairns",22.2,30.7
2015-10-26,0,NA,"Y",0,"Cairns",23.5,30.6
2015-10-27,0,NA,"Y",0,"Cairns",20.6,30.5
2015-10-28,0,NA,"Y",0,"Cairns",20.5,30.1
2015-10-29,0,NA,"Y",0,"Cairns",19.4,29.3
2015-10-30,0,NA,"Y",0,"Cairns",22.4,30.8
2015-10-31,0.8,1,"Y",0.8,"Cairns",21.5,31.5
2015-11-01,9.2,1,"Y",9.2,"Cairns",21.3,28.7
2015-11-02,2,1,"Y",2,"Cairns",22.4,29.4
2015-11-03,0,NA,"Y",0,"Cairns",21,30.4
2015-11-04,0,NA,"Y",0,"Cairns",21.3,29.5
2015-11-05,0,NA,"Y",0,"Cairns",22,30
2015-11-06,0.4,1,"Y",0.4,"Cairns",23.9,30.5
