"weather_date","Rainfall.amount..millimetres.","Period.over.which.rainfall.was.measured..days.","Quality","rainfall_clean","actual_days_rain","cities"
2002-09-12,0,NA,"Y",0,0.4,"Cairns"
2002-09-13,0.4,1,"Y",0.4,3.2,"Cairns"
2002-09-14,3.2,1,"Y",3.2,3.2,"Cairns"
2002-09-15,3.2,1,"Y",3.2,0,"Cairns"
2002-09-16,0,NA,"Y",0,0.2,"Cairns"
2002-09-17,0.2,1,"Y",0.2,0,"Cairns"
2002-09-18,0,NA,"Y",0,0,"Cairns"
2002-09-19,0,NA,"Y",0,0,"Cairns"
2002-09-20,0,NA,"Y",0,0,"Cairns"
2002-09-21,0,NA,"Y",0,0,"Cairns"
2002-09-22,0,NA,"Y",0,0,"Cairns"
2002-09-23,0,NA,"Y",0,0,"Cairns"
2002-09-24,0,NA,"Y",0,0,"Cairns"
2002-09-25,0,NA,"Y",0,0,"Cairns"
2002-09-26,0,NA,"Y",0,0,"Cairns"
2002-09-27,0,NA,"Y",0,0,"Cairns"
2002-09-28,0,NA,"Y",0,0,"Cairns"
2002-09-29,0,NA,"Y",0,0,"Cairns"
2002-09-30,0,NA,"Y",0,0,"Cairns"
2002-10-01,0,NA,"Y",0,0,"Cairns"
2002-10-02,0,NA,"Y",0,0,"Cairns"
2002-10-03,0,NA,"Y",0,0,"Cairns"
2002-10-04,0,NA,"Y",0,0,"Cairns"
2002-10-05,0,NA,"Y",0,0,"Cairns"
2002-10-06,0,NA,"Y",0,0,"Cairns"
2002-10-07,0,NA,"Y",0,0,"Cairns"
2002-10-08,0,NA,"Y",0,0,"Cairns"
2002-10-09,0,NA,"Y",0,0,"Cairns"
2002-10-10,0,NA,"Y",0,0,"Cairns"
2002-10-11,0,NA,"Y",0,0,"Cairns"
2002-10-12,0,NA,"Y",0,0,"Cairns"
2002-10-13,0,NA,"Y",0,0,"Cairns"
2002-10-14,0,NA,"Y",0,0,"Cairns"
2002-10-15,0,NA,"Y",0,0,"Cairns"
2002-10-16,0,NA,"Y",0,0,"Cairns"
2002-10-17,0,NA,"Y",0,0,"Cairns"
2002-10-18,0,NA,"Y",0,0,"Cairns"
2002-10-19,0,NA,"Y",0,0,"Cairns"
2002-10-20,0,NA,"Y",0,0,"Cairns"
2002-10-21,0,NA,"Y",0,0,"Cairns"
2002-10-22,0,NA,"Y",0,0,"Cairns"
2002-10-23,0,NA,"Y",0,0,"Cairns"
2002-10-24,0,NA,"Y",0,0,"Cairns"
2002-10-25,0,NA,"Y",0,0,"Cairns"
2002-10-26,0,NA,"Y",0,0,"Cairns"
2002-10-27,0,NA,"Y",0,0,"Cairns"
2002-10-28,0,NA,"Y",0,0,"Cairns"
2002-10-29,0,NA,"Y",0,0,"Cairns"
2002-10-30,0,NA,"Y",0,0,"Cairns"
2002-10-31,0,NA,"Y",0,0,"Cairns"
2002-11-01,0,NA,"Y",0,0,"Cairns"
2002-11-02,0,NA,"Y",0,0,"Cairns"
2002-11-03,0,NA,"Y",0,0,"Cairns"
2002-11-04,0,NA,"Y",0,0,"Cairns"
2002-11-05,0,NA,"Y",0,0,"Cairns"
2002-11-06,0,NA,"Y",0,0,"Cairns"
2002-11-07,0,NA,"Y",0,0.8,"Cairns"
2002-11-08,0.8,1,"Y",0.8,2,"Cairns"
2002-11-09,2,1,"Y",2,0,"Cairns"
2002-11-10,0,NA,"Y",0,0.6,"Cairns"
2002-11-11,0.6,1,"Y",0.6,0,"Cairns"
2002-11-12,0,NA,"Y",0,0,"Cairns"
2002-11-13,0,NA,"Y",0,0,"Cairns"
2002-11-14,0,NA,"Y",0,0,"Cairns"
2002-11-15,0,NA,"Y",0,0,"Cairns"
2002-11-16,0,NA,"Y",0,0,"Cairns"
2002-11-17,0,NA,"Y",0,3,"Cairns"
2002-11-18,3,1,"Y",3,5,"Cairns"
2002-11-19,5,1,"Y",5,3.2,"Cairns"
2002-11-20,3.2,1,"Y",3.2,0.6,"Cairns"
2002-11-21,0.6,1,"Y",0.6,0,"Cairns"
2002-11-22,0,NA,"Y",0,2,"Cairns"
2002-11-23,2,1,"Y",2,0,"Cairns"
2002-11-24,0,NA,"Y",0,0.4,"Cairns"
2002-11-25,0.4,1,"Y",0.4,0,"Cairns"
2002-11-26,0,NA,"Y",0,0,"Cairns"
2002-11-27,0,NA,"Y",0,0,"Cairns"
2002-11-28,0,NA,"Y",0,0,"Cairns"
2002-11-29,0,NA,"Y",0,0,"Cairns"
2002-11-30,0,NA,"Y",0,0,"Cairns"
2002-12-01,0,NA,"Y",0,1.2,"Cairns"
2002-12-02,1.2,1,"Y",1.2,0,"Cairns"
2002-12-03,0,NA,"Y",0,0,"Cairns"
2002-12-04,0,NA,"Y",0,0,"Cairns"
2002-12-05,0,NA,"Y",0,0,"Cairns"
2002-12-06,0,NA,"Y",0,0,"Cairns"
2002-12-07,0,NA,"Y",0,4.4,"Cairns"
2002-12-08,4.4,1,"Y",4.4,8,"Cairns"
2002-12-09,8,1,"Y",8,0.4,"Cairns"
2002-12-10,0.4,1,"Y",0.4,0,"Cairns"
2002-12-11,0,NA,"Y",0,0,"Cairns"
2002-12-12,0,NA,"Y",0,15.6,"Cairns"
2002-12-13,15.6,1,"Y",15.6,1.4,"Cairns"
2002-12-14,1.4,1,"Y",1.4,0,"Cairns"
2002-12-15,0,NA,"Y",0,0,"Cairns"
2002-12-16,0,NA,"Y",0,21.2,"Cairns"
2002-12-17,21.2,1,"Y",21.2,14,"Cairns"
2002-12-18,14,1,"Y",14,5.4,"Cairns"
2002-12-19,5.4,1,"Y",5.4,1.8,"Cairns"
2002-12-20,1.8,1,"Y",1.8,0,"Cairns"
2002-12-21,0,NA,"Y",0,0,"Cairns"
2002-12-22,0,NA,"Y",0,0.2,"Cairns"
2002-12-23,0.2,1,"Y",0.2,0.2,"Cairns"
2002-12-24,0.2,1,"Y",0.2,0,"Cairns"
2002-12-25,0,NA,"Y",0,0,"Cairns"
2002-12-26,0,NA,"Y",0,0.2,"Cairns"
2002-12-27,0.2,1,"Y",0.2,0.8,"Cairns"
2002-12-28,0.8,1,"Y",0.8,0.8,"Cairns"
2002-12-29,0.8,1,"Y",0.8,0,"Cairns"
2002-12-30,0,NA,"Y",0,2.4,"Cairns"
2002-12-31,2.4,1,"Y",2.4,1.2,"Cairns"
2003-01-01,1.2,1,"Y",1.2,34.4,"Cairns"
2003-01-02,34.4,1,"Y",34.4,0.4,"Cairns"
2003-01-03,0.4,1,"Y",0.4,0.4,"Cairns"
2003-01-04,0.4,1,"Y",0.4,0,"Cairns"
2003-01-05,0,NA,"Y",0,0.4,"Cairns"
2003-01-06,0.4,1,"Y",0.4,10.4,"Cairns"
2003-01-07,10.4,1,"Y",10.4,4.8,"Cairns"
2003-01-08,4.8,1,"Y",4.8,0,"Cairns"
2003-01-09,0,NA,"Y",0,0,"Cairns"
2003-01-10,0,NA,"Y",0,0,"Cairns"
2003-01-11,0,NA,"Y",0,0,"Cairns"
2003-01-12,0,NA,"Y",0,6,"Cairns"
2003-01-13,6,1,"Y",6,0,"Cairns"
2003-01-14,0,NA,"Y",0,0,"Cairns"
2003-01-15,0,NA,"Y",0,0,"Cairns"
2003-01-16,0,NA,"Y",0,0.4,"Cairns"
2003-01-17,0.4,1,"Y",0.4,1,"Cairns"
2003-01-18,1,1,"Y",1,3,"Cairns"
2003-01-19,3,1,"Y",3,0.2,"Cairns"
2003-01-20,0.2,1,"Y",0.2,3.4,"Cairns"
2003-01-21,3.4,1,"Y",3.4,0,"Cairns"
2003-01-22,0,NA,"Y",0,0,"Cairns"
2003-01-23,0,NA,"Y",0,5,"Cairns"
2003-01-24,5,1,"Y",5,0.4,"Cairns"
2003-01-25,0.4,1,"Y",0.4,81.4,"Cairns"
2003-01-26,81.4,1,"Y",81.4,25.2,"Cairns"
2003-01-27,25.2,1,"Y",25.2,0,"Cairns"
2003-01-28,0,NA,"Y",0,0,"Cairns"
2003-01-29,0,NA,"Y",0,0,"Cairns"
2003-01-30,0,NA,"Y",0,0,"Cairns"
2003-01-31,0,NA,"Y",0,0,"Cairns"
2003-02-01,0,NA,"Y",0,0.8,"Cairns"
2003-02-02,0.8,1,"Y",0.8,0,"Cairns"
2003-02-03,0,NA,"Y",0,0,"Cairns"
2003-02-04,0,NA,"Y",0,22.8,"Cairns"
2003-02-05,22.8,1,"Y",22.8,7.2,"Cairns"
2003-02-06,7.2,1,"Y",7.2,7,"Cairns"
2003-02-07,7,1,"Y",7,8.6,"Cairns"
2003-02-08,8.6,1,"Y",8.6,21.6,"Cairns"
2003-02-09,21.6,1,"Y",21.6,2.2,"Cairns"
2003-02-10,2.2,1,"Y",2.2,2.6,"Cairns"
2003-02-11,2.6,1,"Y",2.6,0.2,"Cairns"
2003-02-12,0.2,1,"Y",0.2,14.6,"Cairns"
2003-02-13,14.6,1,"Y",14.6,0.2,"Cairns"
2003-02-14,0.2,1,"Y",0.2,0,"Cairns"
2003-02-15,0,NA,"Y",0,10.6,"Cairns"
2003-02-16,10.6,1,"Y",10.6,4,"Cairns"
2003-02-17,4,1,"Y",4,18.2,"Cairns"
2003-02-18,18.2,1,"Y",18.2,6,"Cairns"
2003-02-19,6,1,"Y",6,32.2,"Cairns"
2003-02-20,32.2,1,"Y",32.2,12.6,"Cairns"
2003-02-21,12.6,1,"Y",12.6,2.2,"Cairns"
2003-02-22,2.2,1,"Y",2.2,0,"Cairns"
2003-02-23,0,NA,"Y",0,23.2,"Cairns"
2003-02-24,23.2,1,"Y",23.2,11,"Cairns"
2003-02-25,11,1,"Y",11,2.8,"Cairns"
2003-02-26,2.8,1,"Y",2.8,2,"Cairns"
2003-02-27,2,1,"Y",2,0.6,"Cairns"
2003-02-28,0.6,1,"Y",0.6,1.8,"Cairns"
2003-03-01,1.8,1,"Y",1.8,13.8,"Cairns"
2003-03-02,13.8,1,"Y",13.8,27.2,"Cairns"
2003-03-03,27.2,1,"Y",27.2,0,"Cairns"
2003-03-04,0,NA,"Y",0,5.4,"Cairns"
2003-03-05,5.4,1,"Y",5.4,11.8,"Cairns"
2003-03-06,11.8,1,"Y",11.8,1.4,"Cairns"
2003-03-07,1.4,1,"Y",1.4,11,"Cairns"
2003-03-08,11,1,"Y",11,2.8,"Cairns"
2003-03-09,2.8,1,"Y",2.8,0,"Cairns"
2003-03-10,0,NA,"Y",0,0,"Cairns"
2003-03-11,0,NA,"Y",0,6.4,"Cairns"
2003-03-12,6.4,1,"Y",6.4,30.2,"Cairns"
2003-03-13,30.2,1,"Y",30.2,74.2,"Cairns"
2003-03-14,74.2,1,"Y",74.2,33.4,"Cairns"
2003-03-15,33.4,1,"Y",33.4,1,"Cairns"
2003-03-16,1,1,"Y",1,0,"Cairns"
2003-03-17,0,NA,"Y",0,0.2,"Cairns"
2003-03-18,0.2,1,"Y",0.2,0.4,"Cairns"
2003-03-19,0.4,1,"Y",0.4,0,"Cairns"
2003-03-20,0,NA,"Y",0,0,"Cairns"
2003-03-21,0,NA,"Y",0,0,"Cairns"
2003-03-22,0,NA,"Y",0,0,"Cairns"
2003-03-23,0,NA,"Y",0,0,"Cairns"
2003-03-24,0,NA,"Y",0,0,"Cairns"
2003-03-25,0,NA,"Y",0,0,"Cairns"
2003-03-26,0,NA,"Y",0,1.6,"Cairns"
2003-03-27,1.6,1,"Y",1.6,0,"Cairns"
2003-03-28,0,NA,"Y",0,0,"Cairns"
2003-03-29,0,NA,"Y",0,0,"Cairns"
2003-03-30,0,NA,"Y",0,0,"Cairns"
2003-03-31,0,NA,"Y",0,0,"Cairns"
2003-04-01,0,NA,"Y",0,0,"Cairns"
2003-04-02,0,NA,"Y",0,0.2,"Cairns"
2003-04-03,0.2,1,"Y",0.2,0,"Cairns"
2003-04-04,0,NA,"Y",0,0.2,"Cairns"
2003-04-05,0.2,1,"Y",0.2,0,"Cairns"
2003-04-06,0,NA,"Y",0,0,"Cairns"
2003-04-07,0,NA,"Y",0,1.8,"Cairns"
2003-04-08,1.8,1,"Y",1.8,0,"Cairns"
2003-04-09,0,NA,"Y",0,0,"Cairns"
2003-04-10,0,NA,"Y",0,0,"Cairns"
2003-04-11,0,NA,"Y",0,0,"Cairns"
2003-04-12,0,NA,"Y",0,0,"Cairns"
2003-04-13,0,NA,"Y",0,0,"Cairns"
2003-04-14,0,NA,"Y",0,0,"Cairns"
2003-04-15,0,NA,"Y",0,0,"Cairns"
2003-04-16,0,NA,"Y",0,0,"Cairns"
2003-04-17,0,NA,"Y",0,4.4,"Cairns"
2003-04-18,4.4,1,"Y",4.4,19.4,"Cairns"
2003-04-19,19.4,1,"Y",19.4,133.6,"Cairns"
2003-04-20,133.6,1,"Y",133.6,20,"Cairns"
2003-04-21,20,1,"Y",20,26.2,"Cairns"
2003-04-22,26.2,1,"Y",26.2,15.4,"Cairns"
2003-04-23,15.4,1,"Y",15.4,12.8,"Cairns"
2003-04-24,12.8,1,"Y",12.8,20.4,"Cairns"
2003-04-25,20.4,1,"Y",20.4,3.8,"Cairns"
2003-04-26,3.8,1,"Y",3.8,0,"Cairns"
2003-04-27,0,NA,"Y",0,0.2,"Cairns"
2003-04-28,0.2,1,"Y",0.2,0,"Cairns"
2003-04-29,0,NA,"Y",0,0,"Cairns"
2003-04-30,0,NA,"Y",0,0,"Cairns"
2003-05-01,0,NA,"Y",0,0,"Cairns"
2003-05-02,0,NA,"Y",0,1.4,"Cairns"
2003-05-03,1.4,1,"Y",1.4,1,"Cairns"
2003-05-04,1,1,"Y",1,9.8,"Cairns"
2003-05-05,9.8,1,"Y",9.8,20.6,"Cairns"
2003-05-06,20.6,1,"Y",20.6,11,"Cairns"
2003-05-07,11,1,"Y",11,6.8,"Cairns"
2003-05-08,6.8,1,"Y",6.8,0.4,"Cairns"
2003-05-09,0.4,1,"Y",0.4,0,"Cairns"
2003-05-10,0,NA,"Y",0,0,"Cairns"
2003-05-11,0,NA,"Y",0,0,"Cairns"
2003-05-12,0,NA,"Y",0,3.4,"Cairns"
2003-05-13,3.4,1,"Y",3.4,1.4,"Cairns"
2003-05-14,1.4,1,"Y",1.4,6,"Cairns"
2003-05-15,6,1,"Y",6,7.8,"Cairns"
2003-05-16,7.8,1,"Y",7.8,0,"Cairns"
2003-05-17,0,NA,"Y",0,0,"Cairns"
2003-05-18,0,NA,"Y",0,0,"Cairns"
2003-05-19,0,NA,"Y",0,0,"Cairns"
2003-05-20,0,NA,"Y",0,0,"Cairns"
2003-05-21,0,NA,"Y",0,0,"Cairns"
2003-05-22,0,NA,"Y",0,0,"Cairns"
2003-05-23,0,NA,"Y",0,0,"Cairns"
2003-05-24,0,NA,"Y",0,0,"Cairns"
2003-05-25,0,NA,"Y",0,0,"Cairns"
2003-05-26,0,NA,"Y",0,0,"Cairns"
2003-05-27,0,NA,"Y",0,0,"Cairns"
2003-05-28,0,NA,"Y",0,0.2,"Cairns"
2003-05-29,0.2,1,"Y",0.2,3.2,"Cairns"
2003-05-30,3.2,1,"Y",3.2,17.2,"Cairns"
2003-05-31,17.2,1,"Y",17.2,1.8,"Cairns"
2003-06-01,1.8,1,"Y",1.8,0,"Cairns"
2003-06-02,0,NA,"Y",0,0,"Cairns"
2003-06-03,0,NA,"Y",0,0,"Cairns"
2003-06-04,0,NA,"Y",0,0,"Cairns"
2003-06-05,0,NA,"Y",0,0,"Cairns"
2003-06-06,0,NA,"Y",0,0,"Cairns"
2003-06-07,0,NA,"Y",0,0,"Cairns"
2003-06-08,0,NA,"Y",0,0.2,"Cairns"
2003-06-09,0.2,1,"Y",0.2,0.6,"Cairns"
2003-06-10,0.6,1,"Y",0.6,6.6,"Cairns"
2003-06-11,6.6,1,"Y",6.6,6.6,"Cairns"
2003-06-12,6.6,1,"Y",6.6,2.6,"Cairns"
2003-06-13,2.6,1,"Y",2.6,1.4,"Cairns"
2003-06-14,1.4,1,"Y",1.4,0,"Cairns"
2003-06-15,0,NA,"Y",0,0.8,"Cairns"
2003-06-16,0.8,1,"Y",0.8,0,"Cairns"
2003-06-17,0,NA,"Y",0,0,"Cairns"
2003-06-18,0,NA,"Y",0,0,"Cairns"
2003-06-19,0,NA,"Y",0,0,"Cairns"
2003-06-20,0,NA,"Y",0,0,"Cairns"
2003-06-21,0,NA,"Y",0,0,"Cairns"
2003-06-22,0,NA,"Y",0,0,"Cairns"
2003-06-23,0,NA,"Y",0,3.8,"Cairns"
2003-06-24,3.8,1,"Y",3.8,10.6,"Cairns"
2003-06-25,10.6,1,"Y",10.6,0,"Cairns"
2003-06-26,0,NA,"Y",0,0,"Cairns"
2003-06-27,0,NA,"Y",0,0,"Cairns"
2003-06-28,0,NA,"Y",0,0,"Cairns"
2003-06-29,0,NA,"Y",0,0,"Cairns"
2003-06-30,0,NA,"Y",0,0,"Cairns"
2003-07-01,0,NA,"Y",0,0,"Cairns"
2003-07-02,0,NA,"Y",0,0,"Cairns"
2003-07-03,0,NA,"Y",0,0,"Cairns"
2003-07-04,0,NA,"Y",0,0,"Cairns"
2003-07-05,0,NA,"Y",0,1,"Cairns"
2003-07-06,1,1,"Y",1,0.8,"Cairns"
2003-07-07,0.8,1,"Y",0.8,2.2,"Cairns"
2003-07-08,2.2,1,"Y",2.2,6.2,"Cairns"
2003-07-09,6.2,1,"Y",6.2,2.4,"Cairns"
2003-07-10,2.4,1,"Y",2.4,0.4,"Cairns"
2003-07-11,0.4,1,"Y",0.4,3.8,"Cairns"
2003-07-12,3.8,1,"Y",3.8,0.4,"Cairns"
2003-07-13,0.4,1,"Y",0.4,0.2,"Cairns"
2003-07-14,0.2,1,"Y",0.2,0,"Cairns"
2003-07-15,0,NA,"Y",0,0.2,"Cairns"
2003-07-16,0.2,1,"Y",0.2,2,"Cairns"
2003-07-17,2,1,"Y",2,0.6,"Cairns"
2003-07-18,0.6,1,"Y",0.6,0.2,"Cairns"
2003-07-19,0.2,1,"Y",0.2,3,"Cairns"
2003-07-20,3,1,"Y",3,6,"Cairns"
2003-07-21,6,1,"Y",6,4,"Cairns"
2003-07-22,4,1,"Y",4,1.2,"Cairns"
2003-07-23,1.2,1,"Y",1.2,0,"Cairns"
2003-07-24,0,NA,"Y",0,0,"Cairns"
2003-07-25,0,NA,"Y",0,0,"Cairns"
2003-07-26,0,NA,"Y",0,0,"Cairns"
2003-07-27,0,NA,"Y",0,0,"Cairns"
2003-07-28,0,NA,"Y",0,0,"Cairns"
2003-07-29,0,NA,"Y",0,0,"Cairns"
2003-07-30,0,NA,"Y",0,0,"Cairns"
2003-07-31,0,NA,"Y",0,0,"Cairns"
2003-08-01,0,NA,"Y",0,0,"Cairns"
2003-08-02,0,NA,"Y",0,0,"Cairns"
2003-08-03,0,NA,"Y",0,1.4,"Cairns"
2003-08-04,1.4,1,"Y",1.4,0.8,"Cairns"
2003-08-05,0.8,1,"Y",0.8,0,"Cairns"
2003-08-06,0,NA,"Y",0,0.6,"Cairns"
2003-08-07,0.6,1,"Y",0.6,6.2,"Cairns"
2003-08-08,6.2,1,"Y",6.2,0,"Cairns"
2003-08-09,0,NA,"Y",0,0,"Cairns"
2003-08-10,0,NA,"Y",0,0,"Cairns"
2003-08-11,0,NA,"Y",0,0.2,"Cairns"
2003-08-12,0.2,1,"Y",0.2,0,"Cairns"
2003-08-13,0,NA,"Y",0,0,"Cairns"
2003-08-14,0,NA,"Y",0,0,"Cairns"
2003-08-15,0,NA,"Y",0,0,"Cairns"
2003-08-16,0,NA,"Y",0,0,"Cairns"
2003-08-17,0,NA,"Y",0,0.2,"Cairns"
2003-08-18,0.2,1,"Y",0.2,0,"Cairns"
2003-08-19,0,NA,"Y",0,0,"Cairns"
2003-08-20,0,NA,"Y",0,0,"Cairns"
2003-08-21,0,NA,"Y",0,0,"Cairns"
2003-08-22,0,NA,"Y",0,0,"Cairns"
2003-08-23,0,NA,"Y",0,0,"Cairns"
2003-08-24,0,NA,"Y",0,0,"Cairns"
2003-08-25,0,NA,"Y",0,0,"Cairns"
2003-08-26,0,NA,"Y",0,0,"Cairns"
2003-08-27,0,NA,"Y",0,0,"Cairns"
2003-08-28,0,NA,"Y",0,2.2,"Cairns"
2003-08-29,2.2,1,"Y",2.2,2,"Cairns"
2003-08-30,2,1,"Y",2,0,"Cairns"
2003-08-31,0,NA,"Y",0,0.8,"Cairns"
2003-09-01,0.8,1,"Y",0.8,0,"Cairns"
2003-09-02,0,NA,"Y",0,0,"Cairns"
2003-09-03,0,NA,"Y",0,0,"Cairns"
2003-09-04,0,NA,"Y",0,1.2,"Cairns"
2003-09-05,1.2,1,"Y",1.2,0,"Cairns"
2003-09-06,0,NA,"Y",0,0.2,"Cairns"
2003-09-07,0.2,1,"Y",0.2,0.2,"Cairns"
2003-09-08,0.2,1,"Y",0.2,0,"Cairns"
2003-09-09,0,NA,"Y",0,0,"Cairns"
2003-09-10,0,NA,"Y",0,0,"Cairns"
2003-09-11,0,NA,"Y",0,0,"Cairns"
2003-09-12,0,NA,"Y",0,0,"Cairns"
2003-09-13,0,NA,"Y",0,0,"Cairns"
2003-09-14,0,NA,"Y",0,0,"Cairns"
2003-09-15,0,NA,"Y",0,0,"Cairns"
2003-09-16,0,NA,"Y",0,0,"Cairns"
2003-09-17,0,NA,"Y",0,0,"Cairns"
2003-09-18,0,NA,"Y",0,0,"Cairns"
2003-09-19,0,NA,"Y",0,0,"Cairns"
2003-09-20,0,NA,"Y",0,0,"Cairns"
2003-09-21,0,NA,"Y",0,0,"Cairns"
2003-09-22,0,NA,"Y",0,0,"Cairns"
2003-09-23,0,NA,"Y",0,0,"Cairns"
2003-09-24,0,NA,"Y",0,0,"Cairns"
2003-09-25,0,NA,"Y",0,0,"Cairns"
2003-09-26,0,NA,"Y",0,0,"Cairns"
2003-09-27,0,NA,"Y",0,0,"Cairns"
2003-09-28,0,NA,"Y",0,0,"Cairns"
2003-09-29,0,NA,"Y",0,0,"Cairns"
2003-09-30,0,NA,"Y",0,0,"Cairns"
2003-10-01,0,NA,"Y",0,0,"Cairns"
2003-10-02,0,NA,"Y",0,0,"Cairns"
2003-10-03,0,NA,"Y",0,0,"Cairns"
2003-10-04,0,NA,"Y",0,0,"Cairns"
2003-10-05,0,NA,"Y",0,2,"Cairns"
2003-10-06,2,1,"Y",2,0,"Cairns"
2003-10-07,0,NA,"Y",0,0,"Cairns"
2003-10-08,0,NA,"Y",0,0,"Cairns"
2003-10-09,0,NA,"Y",0,0,"Cairns"
2003-10-10,0,NA,"Y",0,0,"Cairns"
2003-10-11,0,NA,"Y",0,0,"Cairns"
2003-10-12,0,NA,"Y",0,0,"Cairns"
2003-10-13,0,NA,"Y",0,1.8,"Cairns"
2003-10-14,1.8,1,"Y",1.8,3.4,"Cairns"
2003-10-15,3.4,1,"Y",3.4,0,"Cairns"
2003-10-16,0,NA,"Y",0,0,"Cairns"
2003-10-17,0,NA,"Y",0,0,"Cairns"
2003-10-18,0,NA,"Y",0,0,"Cairns"
2003-10-19,0,NA,"Y",0,0,"Cairns"
2003-10-20,0,NA,"Y",0,0.4,"Cairns"
2003-10-21,0.4,1,"Y",0.4,0,"Cairns"
2003-10-22,0,NA,"Y",0,0,"Cairns"
2003-10-23,0,NA,"Y",0,0,"Cairns"
2003-10-24,0,NA,"Y",0,0,"Cairns"
2003-10-25,0,NA,"Y",0,0,"Cairns"
2003-10-26,0,NA,"Y",0,0,"Cairns"
2003-10-27,0,NA,"Y",0,0,"Cairns"
2003-10-28,0,NA,"Y",0,0,"Cairns"
2003-10-29,0,NA,"Y",0,0.6,"Cairns"
2003-10-30,0.6,1,"Y",0.6,0,"Cairns"
2003-10-31,0,NA,"Y",0,0,"Cairns"
2003-11-01,0,NA,"Y",0,0,"Cairns"
2003-11-02,0,NA,"Y",0,0,"Cairns"
2003-11-03,0,NA,"Y",0,0,"Cairns"
2003-11-04,0,NA,"Y",0,2.8,"Cairns"
2003-11-05,2.8,1,"Y",2.8,1.6,"Cairns"
2003-11-06,1.6,1,"Y",1.6,0,"Cairns"
2003-11-07,0,NA,"Y",0,0,"Cairns"
2003-11-08,0,NA,"Y",0,0.4,"Cairns"
2003-11-09,0.4,1,"Y",0.4,0.6,"Cairns"
2003-11-10,0.6,1,"Y",0.6,0.2,"Cairns"
2003-11-11,0.2,1,"Y",0.2,0.4,"Cairns"
2003-11-12,0.4,1,"Y",0.4,1,"Cairns"
2003-11-13,1,1,"Y",1,3.2,"Cairns"
2003-11-14,3.2,1,"Y",3.2,2.8,"Cairns"
2003-11-15,2.8,1,"Y",2.8,3,"Cairns"
2003-11-16,3,1,"Y",3,0,"Cairns"
2003-11-17,0,NA,"Y",0,0,"Cairns"
2003-11-18,0,NA,"Y",0,0,"Cairns"
2003-11-19,0,NA,"Y",0,0,"Cairns"
2003-11-20,0,NA,"Y",0,0,"Cairns"
2003-11-21,0,NA,"Y",0,0,"Cairns"
2003-11-22,0,NA,"Y",0,0,"Cairns"
2003-11-23,0,NA,"Y",0,0,"Cairns"
2003-11-24,0,NA,"Y",0,0,"Cairns"
2003-11-25,0,NA,"Y",0,0,"Cairns"
2003-11-26,0,NA,"Y",0,0.2,"Cairns"
2003-11-27,0.2,1,"Y",0.2,1.2,"Cairns"
2003-11-28,1.2,1,"Y",1.2,0.4,"Cairns"
2003-11-29,0.4,1,"Y",0.4,0.8,"Cairns"
2003-11-30,0.8,1,"Y",0.8,1.6,"Cairns"
2003-12-01,1.6,1,"Y",1.6,10.6,"Cairns"
2003-12-02,10.6,1,"Y",10.6,0.4,"Cairns"
2003-12-03,0.4,1,"Y",0.4,0,"Cairns"
2003-12-04,0,NA,"Y",0,0.4,"Cairns"
2003-12-05,0.4,1,"Y",0.4,3.2,"Cairns"
2003-12-06,3.2,1,"Y",3.2,0,"Cairns"
2003-12-07,0,NA,"Y",0,0,"Cairns"
2003-12-08,0,NA,"Y",0,0,"Cairns"
2003-12-09,0,NA,"Y",0,0,"Cairns"
2003-12-10,0,NA,"Y",0,0,"Cairns"
2003-12-11,0,NA,"Y",0,0,"Cairns"
2003-12-12,0,NA,"Y",0,0,"Cairns"
2003-12-13,0,NA,"Y",0,0,"Cairns"
2003-12-14,0,NA,"Y",0,15.8,"Cairns"
2003-12-15,15.8,1,"Y",15.8,2.6,"Cairns"
2003-12-16,2.6,1,"Y",2.6,23.6,"Cairns"
2003-12-17,23.6,1,"Y",23.6,22.6,"Cairns"
2003-12-18,22.6,1,"Y",22.6,42.8,"Cairns"
2003-12-19,42.8,1,"Y",42.8,0,"Cairns"
2003-12-20,0,NA,"Y",0,0.6,"Cairns"
2003-12-21,0.6,1,"Y",0.6,0,"Cairns"
2003-12-22,0,NA,"Y",0,0.2,"Cairns"
2003-12-23,0.2,1,"Y",0.2,0,"Cairns"
2003-12-24,0,NA,"Y",0,0,"Cairns"
2003-12-25,0,NA,"Y",0,0,"Cairns"
2003-12-26,0,NA,"Y",0,3.2,"Cairns"
2003-12-27,3.2,1,"Y",3.2,0.6,"Cairns"
2003-12-28,0.6,1,"Y",0.6,26.2,"Cairns"
2003-12-29,26.2,1,"Y",26.2,32.8,"Cairns"
2003-12-30,32.8,1,"Y",32.8,17.2,"Cairns"
2003-12-31,17.2,1,"Y",17.2,0,"Cairns"
2004-01-01,0,NA,"Y",0,0,"Cairns"
2004-01-02,0,NA,"Y",0,0,"Cairns"
2004-01-03,0,NA,"Y",0,0,"Cairns"
2004-01-04,0,NA,"Y",0,0,"Cairns"
2004-01-05,0,NA,"Y",0,0,"Cairns"
2004-01-06,0,NA,"Y",0,2,"Cairns"
2004-01-07,2,1,"Y",2,0.6,"Cairns"
2004-01-08,0.6,1,"Y",0.6,0,"Cairns"
2004-01-09,0,NA,"Y",0,0,"Cairns"
2004-01-10,0,NA,"Y",0,7.6,"Cairns"
2004-01-11,7.6,1,"Y",7.6,1.8,"Cairns"
